StudyID,AvgPlanningDepth,MedianPlanningDepth,AvgBranchingFactor,MedianBranchingFactor
A1107:R_1jJRP7qgTeMGQjK,21.068356921254665,21.941860465116278,2.6371032469901494,3.0
A1124:R_1FRFvReh5PWJdU4,3.0936452632859055,2.5714285714285716,1.3242247354979935,1.0
A112:R_1DSHShmupLFd4m9,21.458132072393653,23.470443349753694,5.825246260488873,5.0
A1142:R_2q7AVjiFzzHLJze,16.98039177558886,18.505096839959226,9.414830353885444,8.0
A1144:R_1GQ4AZBwXaNGfUa,9.528758169489613,6.8053097345132745,3.984786574242977,3.0
A1145:R_sMqyJ1BSXGhpH45,19.95955594020473,21.403118040089087,5.909740970448741,5.0
A1155:R_r1L2X7BOYIy9Nuh,14.21601605253557,10.5,0.058920102152499085,0.0
A1156:R_3PLx6wbMJkWDIHL,7.2817437053119995,5.848275862068966,4.6322874863188614,4.0
A1157:R_0GqMhnxN1UuSyZP,25.56044630913292,27.333333333333332,0.04460051076249544,0.0
A115:R_2SIX12SOZtVB5hi,21.915683275148034,23.89423076923077,5.2006384531193,4.0
A1164:R_1BW6aO57CMNB7R2,6.151983776142161,4.829113924050633,4.980025538124772,4.0
A1169:R_279by9quxXs7MJg,8.05110451939865,7.2,3.3962787303903683,3.0
A1176:R_1IQUAVGM8CMTUs7,13.522563214464967,13.59127789046653,8.232086829624224,6.0
A1177:R_1LSZ0fYugR2CutH,25.18896406605272,27.09090909090909,0.369573148485954,0.0
A1183:R_1IRSUcwvzKWHeiK,2.092561904372491,1.950310559006211,6.481758482305728,5.0
A1184:R_28HW4qAaDytUum4,17.165259029551258,15.0,0.04097044874133528,0.0
A1186:R_25X9yP84u29qmjb,25.72309376140095,27.5,0.09682597592119664,0.0
A1189:R_2Pbwv5ODYaLw4cM,3.9044544633542557,3.5628654970760234,8.375757022984311,6.0
A1190:R_vuhZhSRa1lAUfNT,25.562696096315214,27.333333333333332,0.03194089748267056,0.0
A1195:R_3RjyrEiTIWDXA2x,13.459948939006003,11.195652173913043,3.268423932871215,3.0
A1198:R_2rnZByl3Wr3snSB,14.76821742982895,15.36471990464839,8.489675300985041,7.0
A1203:R_3iUSiDuaITYn9xH,21.70748238696024,23.69164265129683,5.3928310835461515,5.0
A1218:R_27TjX2Y40PFXng2,13.024515287866317,11.995215311004785,4.533746807734404,4.0
A121:R_3j2tErwVrBPXWAH,6.814053569256962,4.5,0.6453848960233491,0.0
A130:R_zUdkqlxVsz3sXcJ,5.112641311846149,4.434108527131783,4.844308646479387,4.0
A137:R_1BVGDFLE0MAoBT7,2.333390868645525,2.2658959537572256,6.562331265961328,5.0
A139:R_2PASwn39sTwAjf7,20.743757812056145,21.370295698924732,2.8895658518788765,3.0
A157:R_2S7zh1YCdNMj6yh,19.7718084962476,21.139059304703476,6.122911346224006,5.0
A160:R_2BhfLUXYvGnrPGY,2.1636431393207243,2.0,4.061492156147391,3.0
A162:R_W6S2JhASxlVGYrn,20.6231169620102,22.801458670988655,6.895658518788763,5.0
A197:R_24FNrEzIsOLhu9P,19.990178233295527,22.113074204946997,7.631156512221817,6.0
A206:R_20NeIyNUzFyrwec,2.1356024381709315,2.0,5.748522437066764,4.0
A217:R_2OJ7PZqh9U4UvDS,8.314859916635642,6.2727272727272725,3.702334914264867,3.0
A242:R_ymscU32j53VKwil,8.397060075398272,5.0,0.2802809193724918,0.0
A259:R_2qDxofDzXoJdsd5,1.4611738416636264,1.3333333333333333,2.3657059467347685,2.0
A290:R_pbj3IZMREKq4PTj,7.438989525678418,6.171536796536797,8.265049252097775,6.0
A314:R_1mfw4bW019u3R2s,19.57884377776666,21.762252346193954,8.166636264137177,6.0
A337:R_2Cp82k425UC0gZO,15.034767607664373,13.937649368385115,4.643214155417731,4.0
A919:R_1gqDKLw9vYTuhE7,19.94581097632678,22.041666666666668,7.6912258299890555,6.0
A927:R_1rNeL3pw39vXNRi,10.133065032314956,8.56766917293233,4.006822327617658,3.0
A953:R_6gueSHxvF4UshlT,20.574382973425294,20.88888888888889,0.2784567676030646,0.0
