StudyID,AvgPlanningDepth,MedianPlanningDepth,AvgBranchingFactor,MedianBranchingFactor
849,4.649288580809923,4.0,7.53891049501101,6.756410256410256
856,7.511747537395111,6.0,10.429749464612428,9.96234309623431
858,0.1224188252462605,0.0,12.878292593943817,9.333333333333334
859,2.8919372491791315,3.0,1.6014722207744827,1.5714285714285714
866-1,3.1642648668369207,3.0,14.028098149572065,12.24468085106383
866-2,2.975009120758847,3.0,10.240105174712108,8.0625
868,0.5207953301714703,0.0,7.793034476468442,4.8
869,0.7433783290769792,0.0,6.182008391098139,5.2
870,3.7753557095950385,3.0,1.152139494489458,1.080128205128205
872,0.49091572418825247,0.0,12.159760145758414,8.375
874,3.908372856621671,3.0,7.638318564114015,6.204819277108434
875,0.16006931776723823,0.0,9.689401678219628,7.333333333333333
876,0.17665085735133162,0.0,9.606506141310957,6.333333333333333
877,6.565249908792412,5.0,11.343598302899286,10.559055118110237
878,0.06827800072966071,0.0,10.419253921926304,8.0
883,9.270576431959139,8.0,10.61954567837166,10.472457627118644
884,8.762933236045239,8.0,16.681004362925126,17.440896739130437
889,1.187595767967895,1.0,4.796390785427633,2.7142857142857144
890,3.5185881065304634,3.0,18.429008061954175,18.0
891,5.390678584458227,4.0,3.7664482424132815,3.021505376344086
892,9.243615468807004,8.0,10.301911500717377,10.423776223776224
893,5.6314118934695365,4.0,5.4568575615677695,4.695652173913044
A101,4.812623130244436,4.0,3.1021777263751744,2.7017543859649122
A103,7.462294782925939,6.0,7.788269503776632,7.038112522686025
A1046,7.471743889091573,6.0,17.731653560488038,18.695454545454545
A1052,1.4280007296607078,1.0,7.342956822024909,4.9375
A1068,0.5033746807734404,0.0,10.679978718229357,9.333333333333334
A1083,5.672035753374681,5.0,10.816470788684427,9.80923076923077
A1084,4.643633710324699,4.0,6.912312921162861,4.287356321839081
A1088,2.7850237139730027,3.0,19.53799525260392,19.47826086956522
A1098,0.8952572053994893,1.0,4.754591694028943,3.0
A1099,5.581667274717256,4.0,14.582744885482223,14.013157894736842
A1107,3.8764502006566945,4.0,1.3640818870415732,1.2857142857142858
A1124,2.7766508573513318,2.0,8.746515186332436,7.3
A112,8.726158336373587,8.0,17.458065910900082,18.487951807228917
A1142,10.658372856621671,10.0,12.402442818767987,12.81166837256909
A1144,5.002681503101058,4.0,9.257309317157075,6.659574468085107
A1145,0.24611455673112004,0.0,20.99153046333455,20.666666666666668
A1153,1.1615103976650858,1.0,1.6838714581053142,1.3333333333333333
A1155,0.4418460415906603,0.0,17.029062385990514,15.166666666666666
A1156,4.279751915359358,4.0,3.9557775423953196,3.4918032786885247
A1157,2.845913900036483,3.0,1.8178671322596898,1.5
A115,4.408920102152499,4.0,17.837605372535624,17.876712328767123
A1164,4.6636446552353155,4.0,6.85807235972546,5.098780487804878
A1169,2.319773805180591,2.0,11.363209368291823,10.075
A1176,11.02429770156877,10.0,13.136983164834316,13.383047210300429
A1177,0.3422655964976286,0.0,18.963523349142648,17.6
A1183,6.670886537759942,5.0,1.9790916523629847,1.872
A1184,5.260342940532652,4.0,1.113093872524231,1.0769230769230769
A1186,0.3147756293323605,0.0,4.375620211601605,2.5
A1189,7.899835826340752,6.0,9.938994624161571,8.887755102040817
A1190,0.2183509668004378,0.0,14.720658518788763,11.8
A1195,4.429697190806275,4.0,11.193596870375274,9.073099415204679
A1198,8.500820868296243,8.0,3.011601300579713,3.024390243902439
A1203,7.557752645020066,6.0,17.976491622427467,19.35916230366492
A1218,8.544947099598687,7.0,10.23711841612977,9.692268881471707
A121,3.74799343305363,3.0,4.481601967264562,3.8833333333333333
A130,7.077143378329077,6.0,5.574929941110797,5.181818181818182
A137,1.8576979204669828,2.0,2.6065131990410175,2.25
A139,1.8942174388909157,2.0,11.763796133424883,9.806451612903226
A157,4.813827070412258,4.0,15.346723836689554,14.527777777777779
A160,0.26191171105435973,0.0,14.250934573756536,11.8
A162,10.116618022619482,9.0,16.373078129779852,17.182967032967035
A197,8.587924115286391,7.0,18.820609847508273,20.780864197530864
A206,6.572145202480846,6.0,7.411213283049407,6.210300429184549
A217,4.90576431959139,4.0,4.5366010456594825,3.8363636363636364
A242,1.0286574242977016,1.0,5.434244193116867,3.3333333333333335
A259,5.185388544326888,5.0,1.8410252043136712,1.8285714285714285
A290,5.504943451295148,4.0,11.216209454544526,9.736686390532544
A314,6.480846406421014,5.0,11.352668752757637,10.305630026809652
A337,5.451897117840204,4.0,12.650447085604597,11.242138364779874
A919,8.529733673841664,7.0,18.27649953385315,19.922448979591838
A927,4.009613279824881,3.0,9.425979155879702,8.064516129032258
A953,6.515085735133163,6.0,12.58335149403567,11.56440281030445
