StudyID,AvgPlanningDepth,MedianPlanningDepth,AvgBranchingFactor,MedianBranchingFactor
A1155:R_r1L2X7BOYIy9Nuh,17.19810222901943,16.53125,3.4217621306092667,3.0
A1156:R_3PLx6wbMJkWDIHL,7.742051998190711,6.492307692307692,4.483071871579716,4.0
A1157:R_0GqMhnxN1UuSyZP,25.560087559284934,27.333333333333332,0.05069317767238234,0.0
A1164:R_1BW6aO57CMNB7R2,9.651100482147474,7.761904761904762,4.482542867566582,4.0
A1169:R_279by9quxXs7MJg,25.319785966192388,27.142857142857142,0.21178402043049982,0.0
A1176:R_1IQUAVGM8CMTUs7,1.4943242820213543,1.5,5.392940532652316,5.0
A1177:R_1LSZ0fYugR2CutH,24.16523120868785,25.81081081081081,2.183181320685881,2.0
A1183:R_1IRSUcwvzKWHeiK,2.668627629818801,2.0,1.3215249908792412,1.0
A1184:R_28HW4qAaDytUum4,1.4535814179739754,1.3333333333333333,1.2796424662531922,1.0
A1186:R_25X9yP84u29qmjb,1.4755928493250638,1.3333333333333333,1.3428493250638454,1.0
A1189:R_2Pbwv5ODYaLw4cM,19.534652446180626,21.73253150057274,8.078602699744618,7.0
A1190:R_vuhZhSRa1lAUfNT,3.807713121731728,2.5,0.7463699379788399,1.0
A1195:R_3RjyrEiTIWDXA2x,9.061023073208581,7.492857142857143,4.4532287486318864,4.0
A1198:R_2rnZByl3Wr3snSB,11.538658725240534,11.388513513513514,7.805162349507479,7.0
A1203:R_3iUSiDuaITYn9xH,20.533023627644123,22.64329268292683,6.940660342940532,6.0
A121:R_3j2tErwVrBPXWAH,2.8853631805695206,2.3962264150943398,4.39799343305363,3.0
A1218:R_27TjX2Y40PFXng2,9.862367099774909,6.995348837209303,5.539474644290405,4.0
A130:R_zUdkqlxVsz3sXcJ,18.17115189193159,17.632911392405063,2.980299160890186,3.0
A137:R_1BVGDFLE0MAoBT7,3.2901792027854824,2.6842105263157894,2.78646479387085,2.0
A139:R_2PASwn39sTwAjf7,25.38611212452876,27.166666666666668,0.08869025902955126,0.0
A157:R_2S7zh1YCdNMj6yh,22.827741841413037,24.60544217687075,3.97882159795695,4.0
A160:R_2BhfLUXYvGnrPGY,24.462884412233958,26.254901960784313,1.8626048887267421,2.0
A162:R_W6S2JhASxlVGYrn,22.407205497374804,24.153846153846153,4.535242612185334,4.0
A197:R_24FNrEzIsOLhu9P,21.639660785003706,23.154929577464788,3.425209777453484,3.0
A206:R_20NeIyNUzFyrwec,3.5776587012039403,2.5,0.8380518059102517,1.0
A217:R_2OJ7PZqh9U4UvDS,17.696630590337893,17.52238805970149,4.399343305363006,4.0
A242:R_ymscU32j53VKwil,13.015261201160508,9.2,0.5738963881794965,0.0
A259:R_2qDxofDzXoJdsd5,1.4595784079052696,1.4565217391304348,5.478128420284568,4.0
A290:R_pbj3IZMREKq4PTj,8.562463193539255,5.32258064516129,5.2173112002918645,4.0
A314:R_1mfw4bW019u3R2s,24.120071749969597,25.666666666666668,0.04020430499817585,0.0
A337:R_2Cp82k425UC0gZO,23.053595421575814,24.921985815602838,3.7006931776723824,3.0
A919:R_1gqDKLw9vYTuhE7,20.400131032792878,22.343915343915345,7.042265596497629,6.0
A927:R_1rNeL3pw39vXNRi,4.526243870614384,3.0476190476190474,3.8323604523896386,3.0
A953:R_6gueSHxvF4UshlT,20.5028176121908,22.44264943457189,6.825592849325064,6.0
