subject,fold,1,2,3,4,5,6,7,8,9,10,feature drop rate,heuristic quality,planning depth,elo
311:R_3pgcvaDmcvM4aTR,1,1.2087,0.013912,0.21389,0.051126,0.84083,0.83616,0.69021,0.5626,3.0637,9.9423,0.21389,0.5329877850755703,4.12587,127
311:R_3pgcvaDmcvM4aTR,2,0.82142,0.02119,0.3141,0.050003,1.486,0.71838,0.8199,0.44977,4.3264,10.0,0.3141,0.46159504272892365,5.88885,127
311:R_3pgcvaDmcvM4aTR,3,1.9989,0.019989,0.44995,0.05,1.2002,0.80078,1.001,0.40039,8.501,10.0,0.44995,0.5183556627953709,2.52973,127
311:R_3pgcvaDmcvM4aTR,4,6.2978,0.002093,0.2484,0.053535,0.89159,0.76923,0.90973,0.61838,4.2619,9.9975,0.2484,0.5686539505744059,1.40575,127
311:R_3pgcvaDmcvM4aTR,5,1.7838,0.12897,0.45721,0.05,1.4407,0.99839,0.95369,0.26082,4.4871,9.4576,0.45721,0.45625577813548474,4.4884,127
329:R_23eNWjNjj4QQj6j,1,4.8846,0.0063266,0.17938,0.05211,1.1492,0.90718,1.2294,0.48931,4.7806,9.4384,0.17938,0.50746676558728,9.39531,115
329:R_23eNWjNjj4QQj6j,2,2.0071,0.015033,0.10845,0.050014,0.45666,0.82716,0.9187,0.57462,3.7423,9.9965,0.10845,0.5729941542825112,2.90969,115
329:R_23eNWjNjj4QQj6j,3,1.9149,0.013937,0.13932,0.056713,0.73153,0.6546,1.3871,0.95657,4.6249,10.0,0.13932,0.611152146455372,5.09389,115
329:R_23eNWjNjj4QQj6j,4,3.8649,0.0048795,0.14952,0.053533,0.90582,0.56832,0.99555,0.67711,4.4125,8.0034,0.14952,0.5859757357158948,6.18858,115
329:R_23eNWjNjj4QQj6j,5,5.1964,0.0045216,0.31756,0.050416,1.0209,0.74928,1.024,-0.36322,3.8699,7.1284,0.31756,0.48342313272131604,0.476997,115
342:R_3mmldwGes6cKAa2,1,414.13,0.0014588,0.5438,0.063729,1.0261,0.52763,2.0849,-0.58345,5.8636,9.5059,0.5438,0.478931349179872,8.14436,177
342:R_3mmldwGes6cKAa2,2,29.967,0.0062939,0.18295,0.051523,1.0417,0.21715,1.5266,0.31094,3.8324,9.5521,0.18295,0.5087060459060689,0.076815,177
342:R_3mmldwGes6cKAa2,3,6.6955,0.013564,0.20057,0.050714,0.41375,0.52392,1.5794,0.71252,3.8179,9.6096,0.20057,0.5894141419897089,4.81844,177
342:R_3mmldwGes6cKAa2,4,10000.0,0.016691,0.28042,0.055389,0.51612,0.27153,1.157,0.43831,5.3614,7.2135,0.28042,0.6770104919275389,10.8391,177
342:R_3mmldwGes6cKAa2,5,10.258,0.0023804,0.32924,0.088148,0.63297,0.56095,1.2787,0.37934,3.0622,9.3342,0.32924,0.5584153461461464,0.262258,177
353:R_poraw4AzFhTIAxP,1,2.3213,0.0011081,0.25157,0.05558,0.39669,0.50471,0.37021,0.29786,3.3429,10.0,0.25157,0.6117736835767851,2.5235,77
353:R_poraw4AzFhTIAxP,2,4.4282,0.0024669,0.21698,0.05,0.25,0.48107,0.047163,0.43549,4.745,10.0,0.21698,0.5918484589168322,3.96567,77
353:R_poraw4AzFhTIAxP,3,2.136,0.0031001,0.27452,0.057562,0.62237,0.22452,0.36016,0.48256,4.1422,9.9974,0.27452,0.6555669062217925,1.98001,77
353:R_poraw4AzFhTIAxP,4,3.0015,0.015433,0.17675,0.050831,0.54014,0.67827,0.41659,0.3896,4.8175,9.9169,0.17675,0.6116039708931208,3.68964,77
353:R_poraw4AzFhTIAxP,5,2.7992,0.0093067,0.46208,0.10535,1.0454,0.42202,0.39652,0.44853,5.2063,9.9986,0.46208,0.5460954050407963,3.91093,77
372:R_Pwksr0eXcbCEd8d,1,0.31682,0.76876,0.0049782,0.052634,1.662,-3.3921,-4.6851,9.8466,-4.8686,-5.2718,0.0049782,0.17822857501041725,4.05285,-272
372:R_Pwksr0eXcbCEd8d,2,0.28677,0.020965,0.03178,0.053953,1.4195,-8.5969,-2.1394,7.2424,-4.6662,-3.4769,0.03178,0.19102964973996056,1.42924,-272
372:R_Pwksr0eXcbCEd8d,3,1.3031,0.0010015,4.4012e-05,0.051676,3.9857,4.2463,9.9882,-7.5173,1.8368,-5.3216,4.4012e-05,0.11941430944195618,0.981375,-272
372:R_Pwksr0eXcbCEd8d,4,0.1,0.001,0.0,0.054369,1.0642,9.3554,9.9998,-10.0,-5.0235,-9.9188,0.0,0.08536415889376117,0.564557,-272
372:R_Pwksr0eXcbCEd8d,5,0.92698,0.22537,0.0,0.050425,2.702,5.8088,6.0299,6.8518,-2.1602,-10.0,0.0,0.024501022695237577,0.622674,-272
388:R_dpq89nsKJ0JiXRL,1,1.3815,0.0010001,0.22679,0.050324,0.54007,0.08362,1.3431,1.0452,4.138,9.9508,0.22679,0.6720550996981719,20.3194,222
388:R_dpq89nsKJ0JiXRL,2,3.9089,0.0026591,0.2435,0.050008,0.64047,0.29531,0.84431,0.65355,3.854,9.1102,0.2435,0.6694906774590318,12.2152,222
388:R_dpq89nsKJ0JiXRL,3,4.6129,0.0013415,0.15581,0.054622,0.39447,0.44914,0.86074,0.90912,3.2074,8.8914,0.15581,0.6383101413759067,16.6158,222
388:R_dpq89nsKJ0JiXRL,4,9.682,0.0010091,0.49543,0.050006,0.55191,0.55257,0.80494,1.0055,7.1072,9.9787,0.49543,0.677347551160764,11.6912,222
388:R_dpq89nsKJ0JiXRL,5,4.3436,0.0018323,0.25803,0.052352,0.40416,0.33631,0.68391,0.7436,4.2057,9.9396,0.25803,0.7004814695502459,17.3124,222
423:R_2VEZT2fDPyNv1gm,1,0.10469,0.0010001,3.8628e-06,0.054604,1.7722,9.9997,5.0383,-1.8033,0.71156,-9.5566,3.8628e-06,0.16178709755388737,1.71558,-154
423:R_2VEZT2fDPyNv1gm,2,0.30642,0.0011056,0.17677,0.063226,1.8895,3.9473,5.2009,-2.8934,-1.5119,-6.257,0.17677,0.10500433800814091,4.05314,-154
423:R_2VEZT2fDPyNv1gm,3,0.13682,0.038406,0.0,0.050698,1.721,9.9507,6.2387,-1.4432,-0.82757,2.2493,0.0,0.13651185905755342,2.78041,-154
423:R_2VEZT2fDPyNv1gm,4,0.34266,0.0010352,0.091608,0.050106,3.9999,9.9959,8.1492,3.8715,-2.7663,-9.9985,0.091608,0.02111172969134343,8.57131,-154
423:R_2VEZT2fDPyNv1gm,5,0.45923,0.011342,1.8554e-06,0.05001,1.3368,9.9991,9.9972,3.2154,2.893,-9.9987,1.8554e-06,0.20892690922151397,2.13258,-154
436:R_UYNV3EWWRV3lLoZ,1,0.18012,0.0014628,0.0,0.050003,1.9033,9.9978,7.9693,9.7105,9.8279,-9.9896,0.0,0.23605506835805817,17.9683,-235
436:R_UYNV3EWWRV3lLoZ,2,0.97852,0.30601,3.3653e-06,0.05,3.1636,10.0,9.9996,-10.0,-5.0828,-5.7979,3.3653e-06,0.05806339266616621,18.5558,-235
436:R_UYNV3EWWRV3lLoZ,3,1.2088,0.0010345,0.0001836,0.05032,2.0163,7.5109,10.0,-9.9982,-9.9997,3.0572,0.0001836,0.009166868252631962,12.6433,-235
436:R_UYNV3EWWRV3lLoZ,4,0.31133,0.10404,0.0,0.076538,1.9766,6.3913,4.2288,-3.1799,-7.9956,-4.8666,0.0,-0.012087898994765913,18.4976,-235
436:R_UYNV3EWWRV3lLoZ,5,1.478,0.0012357,4.4937e-08,0.064764,3.4329,7.1928,7.9862,-4.2202,-9.8348,-1.2145,4.4937e-08,-0.03621861164508271,10.6281,-235
442:R_3Ld88EjI8BWuUys,1,0.53101,0.0043262,0.0039693,0.050511,1.9067,4.2826,5.0368,-9.9739,-0.15532,-4.2478,0.0039693,0.09992517436824268,2.72251,195
442:R_3Ld88EjI8BWuUys,2,0.87844,0.0031963,0.00013889,0.061737,1.0098,3.3841,5.3945,-1.3094,-1.318,-5.8195,0.00013889,0.13807891504725112,3.29624,195
442:R_3Ld88EjI8BWuUys,3,3.7937,0.001,0.55807,0.054924,0.99956,-0.27338,0.49663,-4.7268,7.5139,8.2179,0.55807,0.27430039358068475,0.000474279,195
442:R_3Ld88EjI8BWuUys,4,2.8747,0.12809,0.083036,0.050012,1.4863,0.28712,0.56151,0.41796,4.8785,9.9364,0.083036,0.4709967093532032,0.11286,195
442:R_3Ld88EjI8BWuUys,5,0.10997,0.0051976,0.00064013,0.050915,1.9011,4.9971,7.8311,-7.698,-3.9792,-1.9073,0.00064013,0.061428763369342845,3.39931,195
449:R_2bWfpiDHdXVr7kL,1,3892.1,0.0014191,0.18436,0.057225,1.0187,0.24086,0.83125,3.0155,7.5922,9.8917,0.18436,0.521103027184928,1.67379,222
449:R_2bWfpiDHdXVr7kL,2,38.133,0.0010095,0.39471,0.053163,0.65871,0.075378,1.0971,1.7123,3.0191,5.1331,0.39471,0.5970464944023314,20.8503,222
449:R_2bWfpiDHdXVr7kL,3,1.2599,0.0014185,0.085819,0.058325,0.37517,0.075294,0.94292,1.3426,5.3237,8.6286,0.085819,0.7156536894809931,3.06633,222
449:R_2bWfpiDHdXVr7kL,4,341.24,0.0045019,0.23158,0.05048,1.165,0.73252,0.70781,1.9752,7.0969,9.8408,0.23158,0.5130205586926923,2.1803,222
449:R_2bWfpiDHdXVr7kL,5,66.36,0.001012,0.42675,0.051395,1.1874,0.74361,0.94643,2.3213,5.9219,9.9109,0.42675,0.49156722426807953,0.977764,222
459:R_3h3FwGmfU7ntaRK,1,6.2243,0.0013997,0.36344,0.051581,0.824,0.6059,1.0052,-0.0018232,3.8436,8.7371,0.36344,0.5499030415169821,6.03068,200
459:R_3h3FwGmfU7ntaRK,2,63.677,0.0033902,0.38774,0.081417,0.55407,0.23984,1.4237,-0.92982,3.8566,7.1342,0.38774,0.4799980227218912,4.1805,200
459:R_3h3FwGmfU7ntaRK,3,6.0551,0.0010001,0.35639,0.05,0.68337,0.15311,1.2326,1.0102,4.4831,9.9728,0.35639,0.6618295612120508,0.000255381,200
459:R_3h3FwGmfU7ntaRK,4,6.3507,0.0010287,0.41024,0.050467,0.88218,0.62718,0.91136,0.21679,3.7589,9.9801,0.41024,0.5565295746876416,9.38946,200
459:R_3h3FwGmfU7ntaRK,5,8.4698,0.001,0.57174,0.074499,0.92,0.34279,1.9946,0.70251,4.1759,10.0,0.57174,0.5227511738161199,4.52355,200
511:R_1q7Lpr4tLzK3kHb,1,1.0259,0.0045331,0.40167,0.0609,0.9854,0.24684,1.4616,-1.6105,4.55,9.5468,0.40167,0.40429775943559015,0.00727837,208
511:R_1q7Lpr4tLzK3kHb,2,0.71928,0.062442,0.16262,0.050027,0.84085,-0.45925,1.1098,0.47512,4.2626,9.9417,0.16262,0.5576689186202431,1.28121,208
511:R_1q7Lpr4tLzK3kHb,3,0.97967,0.14427,0.38264,0.050051,0.98005,0.24268,1.0463,-1.964,3.9312,9.6904,0.38264,0.3581826149604018,4.74712,208
511:R_1q7Lpr4tLzK3kHb,4,0.23455,0.0071764,0.34847,0.050072,1.0279,-0.013413,1.1604,0.48962,3.739,9.9145,0.34847,0.5422475785410423,7.30711,208
511:R_1q7Lpr4tLzK3kHb,5,0.21544,0.66651,0.32062,0.05,0.89715,0.33657,1.0802,0.15444,3.9693,9.6715,0.32062,0.5658314185241317,0.0226195,208
535:R_STCj0QvQgvLzWU1,1,0.26923,0.21536,0.30608,0.055403,1.1645,0.49443,1.0011,0.53917,4.1333,9.8324,0.30608,0.5229596744612782,0.00269974,127
535:R_STCj0QvQgvLzWU1,2,0.62308,0.035083,0.25579,0.061216,0.90827,0.60721,0.8384,0.054253,4.5116,9.6507,0.25579,0.5561575079259834,3.07941,127
535:R_STCj0QvQgvLzWU1,3,0.5794,0.073258,0.22886,0.050024,1.0062,0.42654,1.0243,0.39715,4.073,9.8897,0.22886,0.5559976328243339,6.08515,127
535:R_STCj0QvQgvLzWU1,4,2.6038,0.47487,0.24519,0.051711,1.2509,0.13001,0.91777,0.23589,4.1759,9.6991,0.24519,0.5020868385151905,1.55527,127
535:R_STCj0QvQgvLzWU1,5,2.5454,0.021121,0.44801,0.052035,1.0894,0.52372,1.3605,0.55782,8.2354,9.965,0.44801,0.5466065754744558,2.54128,127
560:R_WxOwlLd4093w8lH,1,0.75341,0.13334,0.28831,0.11373,0.86738,1.2244,1.4459,0.45418,3.5996,9.9318,0.28831,0.4797773561350666,7.84663,83
560:R_WxOwlLd4093w8lH,2,0.63883,0.0012269,0.26268,0.05993,0.66555,1.0425,1.0917,0.86514,2.9661,9.999,0.26268,0.5047534470200092,0.534695,83
560:R_WxOwlLd4093w8lH,3,7.6121,0.0017503,0.44444,0.050464,0.31759,1.2102,2.7305,-5.334,7.0073,9.0572,0.44444,0.2881468158879194,0.921616,83
560:R_WxOwlLd4093w8lH,4,5.858,0.0010333,0.34662,0.050237,0.42354,1.5325,2.8392,3.346,4.7637,9.8333,0.34662,0.48651904950038877,0.123641,83
560:R_WxOwlLd4093w8lH,5,1.9989,0.63209,0.19995,0.05,0.4502,0.80078,1.001,0.40039,3.501,10.0,0.19995,0.554885133299538,0.908957,83
804:R_3EsSw2YvrmJfDkB,1,2.8942,0.0098968,0.39987,0.057322,0.35955,0.62257,1.65,-2.1046,3.582,9.4645,0.39987,0.3354855347131882,5.41512,-15
804:R_3EsSw2YvrmJfDkB,2,3.1323,0.01615,0.2042,0.1068,0.53424,0.46484,1.0933,-0.5422,3.3342,8.6114,0.2042,0.5066416576118831,3.70285,-15
804:R_3EsSw2YvrmJfDkB,3,1.3812,0.016401,0.32549,0.15597,0.66803,0.63691,1.1546,-1.0378,3.2982,9.2007,0.32549,0.4324279258380037,6.35372,-15
804:R_3EsSw2YvrmJfDkB,4,6.9182,0.049516,0.37817,0.216,0.64492,0.89476,2.3096,-3.7659,3.9701,6.9044,0.37817,0.27979457399831953,6.34431,-15
804:R_3EsSw2YvrmJfDkB,5,3.1854,0.0061443,0.38653,0.051459,0.2511,0.43491,1.0489,-0.62441,3.817,9.7792,0.38653,0.4838610462106069,6.34794,-15
805:R_BDtiNRvCWgS3tlv,1,1338.4,0.0014581,0.35114,0.050019,0.97465,0.87154,0.69533,-0.97438,3.8634,9.9621,0.35114,0.4318459101527965,7.71844,8
805:R_BDtiNRvCWgS3tlv,2,1.9717,0.0031842,0.39489,0.051936,1.0938,0.84324,1.0285,-0.02879,5.0569,9.9489,0.39489,0.510787710849679,0.0,8
805:R_BDtiNRvCWgS3tlv,3,4.9001,0.0078584,0.30523,0.050387,0.81194,0.67016,1.117,-0.56422,4.0061,7.8408,0.30523,0.4970807433792106,0.0123495,8
805:R_BDtiNRvCWgS3tlv,4,0.39751,0.0017698,0.36365,0.050243,1.2115,0.71129,0.84785,-1.108,3.8795,9.947,0.36365,0.4064574006333734,3.86684,8
805:R_BDtiNRvCWgS3tlv,5,43.044,0.012998,0.31052,0.050047,0.89419,1.3798,1.3949,-2.6504,8.2896,9.9975,0.31052,0.4221204238139947,1.6874,8
806:R_2y2vsNf1xM7cyDH,1,0.23664,0.0029078,6.4969e-06,0.050008,1.9241,-9.941,-3.8065,7.586,-6.9328,-9.923,6.4969e-06,0.22033398063522522,3.87112,-98
806:R_2y2vsNf1xM7cyDH,2,0.51116,0.020031,0.27435,0.065286,0.49868,0.72876,0.90452,0.46502,2.9484,9.2379,0.27435,0.5523298362987332,0.00877417,-98
806:R_2y2vsNf1xM7cyDH,3,5.6098,0.014577,0.23762,0.050106,1.0344,0.47709,0.95953,0.71,1.7773,9.9797,0.23762,0.4638486064605672,9.16675,-98
806:R_2y2vsNf1xM7cyDH,4,5.3852,0.012581,0.27521,0.05085,0.89221,1.0999,1.0278,0.91675,3.4985,7.2766,0.27521,0.5094001553223445,2.83351,-98
806:R_2y2vsNf1xM7cyDH,5,8.2159,0.012147,0.27175,0.053315,1.4472,0.96777,0.54698,-0.14887,4.2779,9.9377,0.27175,0.4514318509008305,2.02393,-98
810:R_2zjbTiTg8Eyyn0l,1,0.5101,0.0026112,0.0061661,0.050247,0.56299,1.0565,0.92815,0.54285,2.5864,9.5651,0.0061661,0.4674494489440305,2.00168,110
810:R_2zjbTiTg8Eyyn0l,2,3.1622,0.30781,0.3041,0.057207,1.0662,1.3798,1.0152,0.17364,3.4374,8.1164,0.3041,0.44340155757756444,0.0135534,110
810:R_2zjbTiTg8Eyyn0l,3,1.5555,0.0020058,0.41075,0.05008,0.48065,0.91445,1.2852,0.48905,5.07,9.1241,0.41075,0.5934632009142412,3.76748,110
810:R_2zjbTiTg8Eyyn0l,4,0.83049,0.028367,0.15095,0.056296,0.3846,1.1316,1.1514,1.2004,3.4269,9.9995,0.15095,0.49945074725135585,0.899179,110
810:R_2zjbTiTg8Eyyn0l,5,0.60912,0.015894,0.27773,0.050002,0.67301,1.0846,1.2326,1.1401,4.096,9.9878,0.27773,0.5558552537478351,4.51144,110
811:R_3qjkmgfPqGwc8Ds,1,113.17,0.005076,0.17288,0.053784,0.8702,1.3191,1.1678,1.0607,4.7349,9.8832,0.17288,0.5293492665852662,4.07492,329
811:R_3qjkmgfPqGwc8Ds,2,5.7082,0.0023331,0.29981,0.053256,0.93313,0.80542,1.0931,0.29565,3.924,7.0733,0.29981,0.5324853667278485,2.83351,329
811:R_3qjkmgfPqGwc8Ds,3,6.0516,0.0036419,0.22205,0.060134,0.94357,1.1302,0.79817,-0.17071,4.7599,7.9701,0.22205,0.49915110841871146,4.40967,329
811:R_3qjkmgfPqGwc8Ds,4,4.4231,0.0010122,0.28244,0.05105,0.78184,0.86128,0.78178,0.2655,4.1668,8.629,0.28244,0.5561734521962781,6.00161,329
811:R_3qjkmgfPqGwc8Ds,5,3.1239,0.0020088,0.15902,0.051407,0.63288,1.0049,0.92524,-0.18166,3.6182,9.9894,0.15902,0.49169511802337174,4.88851,329
814:R_3g7L4XGVMxJRB0Y,1,1.5254,0.054138,0.29134,0.079126,2.023,0.03541,1.649,-4.2525,4.7033,8.6213,0.29134,0.22140506819107889,3.56932,-121
814:R_3g7L4XGVMxJRB0Y,2,0.10293,0.12844,0.30675,0.050564,1.3454,0.5065,1.1652,0.3833,4.093,9.9937,0.30675,0.4730197910550439,8.87479,-121
814:R_3g7L4XGVMxJRB0Y,3,0.44791,0.99616,0.31134,0.05,1.7288,0.33186,1.3122,0.002948,3.8369,10.0,0.31134,0.3893678485820449,0.00288216,-121
814:R_3g7L4XGVMxJRB0Y,4,8.9952,0.91191,0.34581,0.11456,1.4526,0.3279,1.6469,-0.24894,5.2186,9.9766,0.34581,0.42903577233027174,6.16614,-121
814:R_3g7L4XGVMxJRB0Y,5,0.70533,0.013757,0.32182,0.133,1.6797,-0.036501,1.4751,-2.2423,5.0003,9.7986,0.32182,0.3054278027829968,0.420941,-121
832:R_xlnbFfl5i6Zgz5v,1,0.19206,0.092031,0.33682,0.051282,1.4449,-7.6415,2.1299,-4.4904,7.4,9.6052,0.33682,0.10476294527589479,1.66919,-119
832:R_xlnbFfl5i6Zgz5v,2,209.44,0.057333,0.33926,0.099009,0.98402,-9.9999,2.2588,-2.0907,8.6628,9.8895,0.33926,0.04750351107335023,4.0228,-119
832:R_xlnbFfl5i6Zgz5v,3,1813.5,0.99604,0.50941,0.057522,1.3691,-5.2616,3.6971,-9.9999,9.9997,9.8669,0.50941,0.16996348930424873,0.108008,-119
832:R_xlnbFfl5i6Zgz5v,4,50.361,0.57544,0.26854,0.054241,1.1029,-4.3168,2.5874,-0.82613,6.4714,9.0709,0.26854,0.20247626231627933,2.19484,-119
832:R_xlnbFfl5i6Zgz5v,5,0.14395,0.13305,0.37476,0.076651,1.5503,-4.9707,1.9287,-1.5283,9.6973,10.0,0.37476,0.2381510005986621,0.138143,-119
833:R_1IsH6cT55Ys9Qu4,1,3.6088,0.58218,0.32943,0.051819,0.96807,0.57452,0.68783,-0.5575,3.5724,9.8438,0.32943,0.48104617513209336,2.85241,-65
833:R_1IsH6cT55Ys9Qu4,2,46.379,0.80605,0.23867,0.1027,0.74413,0.33208,0.94445,-1.4441,6.4153,9.5335,0.23867,0.4856902054301212,0.000310106,-65
833:R_1IsH6cT55Ys9Qu4,3,4.9182,0.020089,0.28543,0.093982,0.25057,0.46615,1.481,-0.58601,4.4713,9.3919,0.28543,0.490527706997587,3.79469,-65
833:R_1IsH6cT55Ys9Qu4,4,0.14764,0.041842,0.50292,0.14327,1.4474,0.36329,0.5872,-0.43646,3.6796,9.6398,0.50292,0.4407438212854778,6.50668,-65
833:R_1IsH6cT55Ys9Qu4,5,14.679,0.91191,0.54212,0.05188,1.6008,0.24394,0.80746,-0.020901,2.8951,10.0,0.54212,0.4216376424827669,3.09546,-65
834:R_30ppJhWfEZIOoSi,1,1.129,0.34431,0.54616,0.17531,3.5535,2.3143,1.7566,-2.6384,4.0697,9.4866,0.54616,0.21882109235608277,1.83501,-146
834:R_30ppJhWfEZIOoSi,2,31.96,0.99208,0.33194,0.14542,3.5904,1.7217,1.6705,-2.8358,4.9458,7.1183,0.33194,0.2241096602520674,1.95733,-146
834:R_30ppJhWfEZIOoSi,3,0.30343,0.0010954,0.55846,0.13017,3.4492,1.5474,1.9734,-3.284,6.9416,9.7813,0.55846,0.2379358042927177,2.11235,-146
834:R_30ppJhWfEZIOoSi,4,0.36211,0.84028,0.51011,0.14629,1.2028,1.0714,1.9076,-3.8262,5.7564,9.9359,0.51011,0.304378930351686,2.67955,-146
834:R_30ppJhWfEZIOoSi,5,0.41825,0.023255,0.19512,0.27576,2.0529,1.6408,1.437,-8.605,5.0402,9.9741,0.19512,0.18477074058672222,4.50861,-146
842:R_3jciZNiYxaSffqd,1,0.64893,0.0073045,0.50202,0.066514,0.83288,1.3463,0.59207,1.0228,2.8715,9.1393,0.50202,0.44066181655619724,0.0,18
842:R_3jciZNiYxaSffqd,2,1.5617,0.075974,0.5824,0.058655,0.87428,1.1863,1.2911,0.75622,4.187,9.9626,0.5824,0.5192476684066732,0.0622218,18
842:R_3jciZNiYxaSffqd,3,0.86931,0.021735,0.40098,0.050392,0.57359,1.148,1.2386,1.2197,4.9115,9.9316,0.40098,0.5803536802160094,2.22951,18
842:R_3jciZNiYxaSffqd,4,1.9989,0.019989,0.19995,0.05,0.4502,0.80078,1.001,0.40039,3.501,10.0,0.19995,0.554885133299538,0.0808282,18
842:R_3jciZNiYxaSffqd,5,1.6337,0.0010236,0.55616,0.06854,0.5802,0.93513,1.4344,0.50269,3.5082,9.8851,0.55616,0.526812809586929,3.63117,18
844:R_2D6PtBpvztH0yVh,1,4.3286,0.011977,0.41335,0.25957,1.3694,0.60661,0.90744,-0.22969,2.3931,0.75031,0.41335,0.4126041558896955,9.42778,-300
844:R_2D6PtBpvztH0yVh,2,0.10022,0.027209,0.00031589,0.050004,3.4524,5.3093,3.5086,9.9683,-3.7713,0.19802,0.00031589,-0.060643434949135745,5.77308,-300
844:R_2D6PtBpvztH0yVh,3,4.1102,0.01853,0.32464,0.12229,1.5524,0.90583,0.53466,-0.098451,2.2577,-0.97785,0.32464,0.400833132956282,4.54438,-300
844:R_2D6PtBpvztH0yVh,4,6.7706,0.49206,0.46384,0.43763,0.49808,-0.23926,1.5152,0.22583,5.6189,2.1466,0.46384,0.6321758028123209,8.25921,-300
844:R_2D6PtBpvztH0yVh,5,4.1634,0.34805,0.38188,0.29923,0.3959,0.85236,1.6709,-0.043953,4.5473,3.4062,0.38188,0.526014657604414,3.59615,-300
846:R_z1hBUlYMwkfdbGh,1,7.0769,0.0021854,0.36633,0.05,0.73437,0.98761,1.1352,-0.20028,3.3815,10.0,0.36633,0.477944740989601,3.89699,87
846:R_z1hBUlYMwkfdbGh,2,3.7649,0.0033125,0.23913,0.054101,0.51845,0.67225,1.2537,-1.5061,3.246,8.465,0.23913,0.3805628848666738,11.8668,87
846:R_z1hBUlYMwkfdbGh,3,3.1354,0.001138,0.23913,0.067375,0.25479,0.80956,1.487,-1.2964,3.5489,9.9142,0.23913,0.36712872283077447,9.02136,87
846:R_z1hBUlYMwkfdbGh,4,10.972,0.015992,0.41312,0.05,0.54466,1.0041,1.2168,-2.2366,3.9573,9.9727,0.41312,0.34548579933253765,0.0173842,87
846:R_z1hBUlYMwkfdbGh,5,4.5962,0.001825,0.35295,0.05,0.54716,0.94275,1.4508,-0.97837,3.3006,7.7045,0.35295,0.40906661432855373,15.0453,87
849:R_1im5d5ENT1vk0Xm,1,0.49821,0.99798,6.1273e-05,0.051518,1.4285,-8.6795,3.0116,10.0,-7.0142,-7.3516,6.1273e-05,0.1565477125512725,5.61317,37
849:R_1im5d5ENT1vk0Xm,2,0.13488,0.060245,0.0010335,0.05,3.8687,-7.1326,-9.9999,10.0,-10.0,-10.0,0.0010335,0.17779508154937546,2.40558,37
849:R_1im5d5ENT1vk0Xm,3,0.1,0.001,1.6291e-09,0.05,2.6631,-10.0,5.9552,7.468,-10.0,-8.3113,1.6291e-09,-0.19076106432374884,4.41372,37
849:R_1im5d5ENT1vk0Xm,4,0.26693,0.0076776,0.00094604,0.050307,1.6916,-5.2341,1.9058,9.9982,0.11536,-5.1764,0.00094604,-0.049602681595153554,3.20261,37
849:R_1im5d5ENT1vk0Xm,5,2.2452,0.98166,5.5942e-05,0.059829,3.9993,-9.7876,-9.9736,8.8734,-9.9915,-9.9992,5.5942e-05,0.18370009099280538,1.86751,37
856:R_3EEYoLyNN9SpuuT,1,0.40719,0.0018165,0.16413,0.050081,0.84698,1.151,0.74018,-4.7433,4.5983,10.0,0.16413,0.2371468523518646,7.56883,283
856:R_3EEYoLyNN9SpuuT,2,15.755,0.0014565,0.12012,0.0517,0.28902,1.2242,0.73013,-2.3965,4.1801,8.9353,0.12012,0.2912580741910565,5.98741,283
856:R_3EEYoLyNN9SpuuT,3,0.81461,0.013963,0.17961,0.050351,0.7856,1.1957,0.8411,-0.81158,4.4108,9.9951,0.17961,0.45100868097841407,7.52207,283
856:R_3EEYoLyNN9SpuuT,4,0.29313,0.010665,0.30077,0.05,0.73066,1.1913,1.0759,-3.3518,6.6355,9.9992,0.30077,0.3602781907286928,7.83528,283
856:R_3EEYoLyNN9SpuuT,5,1.0688,0.0012263,0.24104,0.050001,0.69865,1.2146,0.83772,-0.83373,4.519,9.6941,0.24104,0.45210747706407184,6.9348,283
858:R_3NR4vGxEweQ74vU,1,5.4642,0.80616,0.29108,0.051523,0.88752,0.82591,1.3597,0.44459,5.1286,8.6742,0.29108,0.5609134404879619,5.46908,93
858:R_3NR4vGxEweQ74vU,2,1.3076,0.94602,0.43624,0.050525,0.802,1.0882,1.5101,0.57735,5.3693,8.4455,0.43624,0.5586883296600511,1.9434,93
858:R_3NR4vGxEweQ74vU,3,7.7822,0.77835,0.15968,0.054401,0.78944,0.89727,0.97126,0.49718,4.0112,6.1518,0.15968,0.5569464290672617,4.51605,93
858:R_3NR4vGxEweQ74vU,4,0.45666,0.0014974,0.33724,0.05004,0.85959,0.89821,1.2187,0.4859,3.7271,9.9997,0.33724,0.5306707898016684,0.000328347,93
858:R_3NR4vGxEweQ74vU,5,13.859,0.98601,0.36153,0.050144,0.72797,0.82435,1.1216,-0.078492,4.4546,7.3047,0.36153,0.5456535708583983,5.13975,93
859:R_2TIcY7St40mDSbp,1,35.903,0.025286,0.1137,0.12416,1.1812,-0.38162,1.293,1.0379,2.405,5.2951,0.1137,0.4081091043163752,1.90596,-292
859:R_2TIcY7St40mDSbp,2,0.18875,0.99961,1.438e-05,0.050314,2.889,3.9475,-5.5101,-3.6276,4.088,0.98572,1.438e-05,-0.11892256747209323,0.000985042,-292
859:R_2TIcY7St40mDSbp,3,0.94254,0.90377,8.9778e-07,0.051051,3.9854,10.0,9.9998,-6.0538,-1.4704,-9.4211,8.9778e-07,0.09738366718270822,5.21954,-292
