StudyID,AvgPlanningDepth,MedianPlanningDepth,AvgBranchingFactor,MedianBranchingFactor
811:R_3qjkmgfPqGwc8Ds,21.49537171958576,23.41432584269663,5.705071141919007,5.0
814:R_3g7L4XGVMxJRB0Y,4.068354007053387,2.3333333333333335,0.6291681867931412,1.0
832:R_xlnbFfl5i6Zgz5v,25.53309011309741,27.333333333333332,0.18626413717621307,0.0
833:R_1IsH6cT55Ys9Qu4,25.36566946369938,27.333333333333332,0.04602334914264867,0.0
834:R_30ppJhWfEZIOoSi,7.25098808220844,3.3333333333333335,0.44806639912440716,0.0
842:R_3jciZNiYxaSffqd,3.118230850786964,2.95,4.257935060197008,4.0
844:R_2D6PtBpvztH0yVh,8.496194211358384,6.833333333333333,0.43037212696096316,0.0
846:R_z1hBUlYMwkfdbGh,19.558431429298174,20.346341463414635,5.246132798248814,5.0
849:R_1im5d5ENT1vk0Xm,1.2953636142527059,1.0,1.5480116745713244,2.0
856:R_3EEYoLyNN9SpuuT,8.563340963634262,7.333333333333333,4.914720904779277,4.0
858:R_3NR4vGxEweQ74vU,20.407305727836555,20.0,0.030445093031740242,0.0
859:R_2TIcY7St40mDSbp,21.34996351696461,21.666666666666668,0.16583363735862824,0.0
866:R_1gV06gSb8WYiLyG,19.572448044047587,20.345549738219894,4.086264137176213,3.0
866:R_31YEgt5MqfcfZMC,1.7368858689042928,1.6666666666666667,2.6474461875228017,3.0
868:R_3fr4BoB7aWIvPgR,5.1480235315578255,3.3333333333333335,0.9213060926669099,1.0
869:R_1ISnTo9jrXyYo7m,22.504542485815435,24.198757763975156,4.402827435242612,4.0
